Active,City,CityCode,Confirmed,Country,CountryCode,Date,Deaths,ID,Lat,Lon,Province,Recovered
241,"","",59675,Singapore,SG,2021-02-06T00:00:00Z,29,a17c3279-2065-4414-97f1-752dc350856a,1.35,103.82,"",59405
237,"","",59699,Singapore,SG,2021-02-07T00:00:00Z,29,bec34eb7-a5b1-4fa8-993a-22ada28c8f79,1.35,103.82,"",59433
208,"","",59721,Singapore,SG,2021-02-08T00:00:00Z,29,a7f6009a-88f3-45bd-8f07-f272191b4d5a,1.35,103.82,"",59484
197,"","",59732,Singapore,SG,2021-02-09T00:00:00Z,29,c9d1d8da-8d59-45fb-afa9-ec91cba0de34,1.35,103.82,"",59506
192,"","",59747,Singapore,SG,2021-02-10T00:00:00Z,29,279cc806-880e-4040-8cb9-ae3a25d7400b,1.35,103.82,"",59526
172,"","",59759,Singapore,SG,2021-02-11T00:00:00Z,29,823f9d45-2d4b-4cd0-8b54-14a0ce08b65b,1.35,103.82,"",59558
179,"","",59777,Singapore,SG,2021-02-12T00:00:00Z,29,3198353b-05c8-4e6b-9af3-9ef1ed7ca8ec,1.35,103.82,"",59569
153,"","",59786,Singapore,SG,2021-02-13T00:00:00Z,29,a90ccddf-cd26-4689-92a9-b14c5001f5e0,1.35,103.82,"",59604
150,"","",59800,Singapore,SG,2021-02-14T00:00:00Z,29,f2841a79-c857-48ad-8294-0123d4fdb8dc,1.35,103.82,"",59621
139,"","",59809,Singapore,SG,2021-02-15T00:00:00Z,29,c5e12f07-ea7e-4f26-afb8-11a4a1d6cb8f,1.35,103.82,"",59641
120,"","",59810,Singapore,SG,2021-02-16T00:00:00Z,29,30eb2cac-d04e-4c8e-a101-c855e115f1ac,1.35,103.82,"",59661
116,"","",59821,Singapore,SG,2021-02-17T00:00:00Z,29,6f2bd67f-b5a3-4c36-985a-cdc8f9ce853a,1.35,103.82,"",59676
124,"","",59832,Singapore,SG,2021-02-18T00:00:00Z,29,2666fa7b-0a0a-4303-91b1-7e5d9a25150b,1.35,103.82,"",59679
120,"","",59846,Singapore,SG,2021-02-19T00:00:00Z,29,fb8a515b-b704-45b1-9abe-5926f48bf56b,1.35,103.82,"",59697
110,"","",59858,Singapore,SG,2021-02-20T00:00:00Z,29,c8bb19bf-a48d-47b9-a411-c5e82e253b41,1.35,103.82,"",59719
109,"","",59869,Singapore,SG,2021-02-21T00:00:00Z,29,3a54aa60-03bb-4ca6-b3c1-f87aa5d6b7b2,1.35,103.82,"",59731
104,"","",59879,Singapore,SG,2021-02-22T00:00:00Z,29,7fc22745-5da1-49b0-a5bf-d106fc03a8cf,1.35,103.82,"",59746
101,"","",59883,Singapore,SG,2021-02-23T00:00:00Z,29,b9fb40f0-b79e-4331-b362-d4aec7c3f4fc,1.35,103.82,"",59753
100,"","",59890,Singapore,SG,2021-02-24T00:00:00Z,29,14d35ba7-8c40-4dfd-b7b7-33114844f4b9,1.35,103.82,"",59761
86,"","",59900,Singapore,SG,2021-02-25T00:00:00Z,29,238ad561-b37f-43ea-84da-55407c872f50,1.35,103.82,"",59785
81,"","",59913,Singapore,SG,2021-02-26T00:00:00Z,29,980daa9b-b50f-405e-bb7a-6d9c3b464a17,1.35,103.82,"",59803
80,"","",59925,Singapore,SG,2021-02-27T00:00:00Z,29,7ecdd674-43fa-494a-b13d-4bbc9a164d76,1.35,103.82,"",59816
84,"","",59936,Singapore,SG,2021-02-28T00:00:00Z,29,5c5d569b-f2c2-4a7f-b4b5-3314f22786bf,1.35,103.82,"",59823
89,"","",59948,Singapore,SG,2021-03-01T00:00:00Z,29,1d26a1ac-641d-403f-9b34-74b7743f4948,1.35,103.82,"",59830
85,"","",59956,Singapore,SG,2021-03-02T00:00:00Z,29,98deafa9-7d91-49b3-9111-ff665bd291e7,1.35,103.82,"",59842
101,"","",59979,Singapore,SG,2021-03-03T00:00:00Z,29,5581388c-a198-4827-aa21-803a7f33b20c,1.35,103.82,"",59849
112,"","",59998,Singapore,SG,2021-03-04T00:00:00Z,29,0679bb5f-4cca-446f-9a26-c911aba7df0a,1.35,103.82,"",59857
108,"","",60007,Singapore,SG,2021-03-05T00:00:00Z,29,05175be6-2502-4725-985b-6ac8e7952a60,1.35,103.82,"",59870
112,"","",60020,Singapore,SG,2021-03-06T00:00:00Z,29,ad3da4eb-c0f2-4e89-8472-e6e637b154e9,1.35,103.82,"",59879
110,"","",60033,Singapore,SG,2021-03-07T00:00:00Z,29,d23fa2cd-3cbf-497a-94a4-d9e4678b6817,1.35,103.82,"",59894
117,"","",60046,Singapore,SG,2021-03-08T00:00:00Z,29,84bca18e-f91f-4ccc-9b7c-a9156835b69b,1.35,103.82,"",59900
118,"","",60052,Singapore,SG,2021-03-09T00:00:00Z,29,c0fdde8c-5d0b-4cbd-9858-c004d92ce91f,1.35,103.82,"",59905
122,"","",60062,Singapore,SG,2021-03-10T00:00:00Z,29,ef8713b0-e388-49a8-b6ac-18aec897a93c,1.35,103.82,"",59911
102,"","",60070,Singapore,SG,2021-03-11T00:00:00Z,29,0e5e69ab-a28c-4938-9e51-770007740306,1.35,103.82,"",59939
101,"","",60080,Singapore,SG,2021-03-12T00:00:00Z,29,82ad42dc-8f2f-4112-9b7e-6757b1a4827e,1.35,103.82,"",59950
97,"","",60088,Singapore,SG,2021-03-13T00:00:00Z,30,aaaa9788-7c22-41c3-a920-12e9730a82f6,1.35,103.82,"",59961
107,"","",60105,Singapore,SG,2021-03-14T00:00:00Z,30,83f6ab0b-a5ca-42e8-a3e6-7736c47cc715,1.35,103.82,"",59968
113,"","",60117,Singapore,SG,2021-03-15T00:00:00Z,30,e2af6aef-1439-44c5-a330-19d161861de0,1.35,103.82,"",59974
114,"","",60128,Singapore,SG,2021-03-16T00:00:00Z,30,9f3f6e0e-e2dc-48f6-87ce-bc8715ccea38,1.35,103.82,"",59984
106,"","",60137,Singapore,SG,2021-03-17T00:00:00Z,30,a951ebc3-141e-40e2-a4d1-ad04a92dcc8e,1.35,103.82,"",60001
108,"","",60152,Singapore,SG,2021-03-18T00:00:00Z,30,4b0fd4a3-8a7e-4c52-87c9-0ada1ce2aa8b,1.35,103.82,"",60014
118,"","",60167,Singapore,SG,2021-03-19T00:00:00Z,30,b8b27d35-672a-4222-90d9-16f4deac27c1,1.35,103.82,"",60019
132,"","",60184,Singapore,SG,2021-03-20T00:00:00Z,30,cb323497-62bd-476d-9a11-601a82112461,1.35,103.82,"",60022
128,"","",60196,Singapore,SG,2021-03-21T00:00:00Z,30,22d07e18-c583-4d36-8b77-75b387645a79,1.35,103.82,"",60038
127,"","",60208,Singapore,SG,2021-03-22T00:00:00Z,30,250e4332-1141-4458-b6c3-0f60103668b7,1.35,103.82,"",60051
128,"","",60221,Singapore,SG,2021-03-23T00:00:00Z,30,0dafa6a9-88de-4c50-bf87-7f8938258066,1.35,103.82,"",60063
128,"","",60236,Singapore,SG,2021-03-24T00:00:00Z,30,b4892dac-4ccb-40a6-b89f-e2f97148209c,1.35,103.82,"",60078
137,"","",60253,Singapore,SG,2021-03-25T00:00:00Z,30,f3ff23cb-1385-4372-9046-d75781421147,1.35,103.82,"",60086
132,"","",60265,Singapore,SG,2021-03-26T00:00:00Z,30,8221473f-4359-4631-b9d3-e7036ad50f6f,1.35,103.82,"",60103
145,"","",60288,Singapore,SG,2021-03-27T00:00:00Z,30,9e55a00e-08a1-4515-9883-aab804d4fe01,1.35,103.82,"",60113
148,"","",60300,Singapore,SG,2021-03-28T00:00:00Z,30,6789b666-3e85-49be-bcc6-af07a54cb51a,1.35,103.82,"",60122
160,"","",60321,Singapore,SG,2021-03-29T00:00:00Z,30,59ab36ce-eb1c-4ee2-94a6-35d8eda72210,1.35,103.82,"",60131
179,"","",60347,Singapore,SG,2021-03-30T00:00:00Z,30,3d4f2844-23cf-47de-b7be-e5aab700f3c1,1.35,103.82,"",60138
202,"","",60381,Singapore,SG,2021-03-31T00:00:00Z,30,4d3e9c4f-cecf-4f44-8b07-3325b830a28b,1.35,103.82,"",60149
216,"","",60407,Singapore,SG,2021-04-01T00:00:00Z,30,16efc7eb-24d1-4ef7-a9f0-6002c30fb862,1.35,103.82,"",60161
244,"","",60450,Singapore,SG,2021-04-02T00:00:00Z,30,fe35286a-8c7d-4270-88b4-0dcf4eba3150,1.35,103.82,"",60176
253,"","",60468,Singapore,SG,2021-04-03T00:00:00Z,30,4a17be7f-8690-4b0d-9d6b-f9f0fefdfe4e,1.35,103.82,"",60185
246,"","",60478,Singapore,SG,2021-04-04T00:00:00Z,30,86668bc8-198e-494f-891a-886eb2de06e0,1.35,103.82,"",60202
251,"","",60495,Singapore,SG,2021-04-05T00:00:00Z,30,18994df2-c231-4f34-998d-592395968d70,1.35,103.82,"",60214
250,"","",60519,Singapore,SG,2021-04-06T00:00:00Z,30,78c9bae9-bea4-45b9-af2c-35865c002aa1,1.35,103.82,"",60239
264,"","",60554,Singapore,SG,2021-04-07T00:00:00Z,30,696ee6c2-3c98-4230-b502-e278b31a9527,1.35,103.82,"",60260
261,"","",60575,Singapore,SG,2021-04-08T00:00:00Z,30,f9cc3de0-5d0b-4cfb-9c7d-97e44d80441e,1.35,103.82,"",60284
267,"","",60601,Singapore,SG,2021-04-09T00:00:00Z,30,c51bf04c-14de-4a21-94da-f016562354e0,1.35,103.82,"",60304
281,"","",60633,Singapore,SG,2021-04-10T00:00:00Z,30,9cd4aece-18e5-42fe-ad21-1624fd991418,1.35,103.82,"",60322
288,"","",60653,Singapore,SG,2021-04-11T00:00:00Z,30,61288c58-e557-48ac-837c-5d2d4dfce31a,1.35,103.82,"",60335
291,"","",60678,Singapore,SG,2021-04-12T00:00:00Z,30,6b799502-44b3-4099-83df-ecb8c8c6b52d,1.35,103.82,"",60357
288,"","",60692,Singapore,SG,2021-04-13T00:00:00Z,30,6bf883bb-3c05-43bd-9d87-0115dca60a6a,1.35,103.82,"",60374
297,"","",60719,Singapore,SG,2021-04-14T00:00:00Z,30,8c6942ae-523e-474d-9958-c953218f93c1,1.35,103.82,"",60392
288,"","",60735,Singapore,SG,2021-04-15T00:00:00Z,30,4fbdd651-4f07-4fda-bd5a-275cac2b60e8,1.35,103.82,"",60417
293,"","",60769,Singapore,SG,2021-04-16T00:00:00Z,30,3d115b97-8d0f-4173-bac1-a857557c9009,1.35,103.82,"",60446
315,"","",60808,Singapore,SG,2021-04-17T00:00:00Z,30,8d74ce65-0205-4f02-a1f6-0bf57f6b8417,1.35,103.82,"",60463
316,"","",60831,Singapore,SG,2021-04-18T00:00:00Z,30,cc6c18fe-89a5-460d-8646-ecb8d15c478a,1.35,103.82,"",60485
318,"","",60851,Singapore,SG,2021-04-19T00:00:00Z,30,3810271b-7620-4ce9-a469-b25fe15d8ca4,1.35,103.82,"",60503
295,"","",60865,Singapore,SG,2021-04-20T00:00:00Z,30,9a314f3c-e230-4d19-b754-6a978e8942b9,1.35,103.82,"",60540
274,"","",60880,Singapore,SG,2021-04-21T00:00:00Z,30,9354df25-5b42-4a1e-a4d7-14a436898cf6,1.35,103.82,"",60576
271,"","",60904,Singapore,SG,2021-04-22T00:00:00Z,30,91babd63-0ccd-4707-9b12-628e79c263fb,1.35,103.82,"",60603
300,"","",60943,Singapore,SG,2021-04-23T00:00:00Z,30,c090b1c1-779e-442b-ab5d-9931729ee212,1.35,103.82,"",60613
307,"","",60966,Singapore,SG,2021-04-24T00:00:00Z,30,649ecb66-95ce-43f9-b39b-0221a43cb11e,1.35,103.82,"",60629
314,"","",61006,Singapore,SG,2021-04-25T00:00:00Z,30,c448634c-fdfb-4ff4-924e-1815e13b9420,1.35,103.82,"",60662
339,"","",61051,Singapore,SG,2021-04-26T00:00:00Z,30,c848b9da-69c7-4e43-af63-3017f51a61e8,1.35,103.82,"",60682
329,"","",61063,Singapore,SG,2021-04-27T00:00:00Z,30,8ba86e6b-fc18-4664-bb12-ef2fc7627d2f,1.35,103.82,"",60704
338,"","",61086,Singapore,SG,2021-04-28T00:00:00Z,30,fea52b29-811c-4828-88a2-54722b95d488,1.35,103.82,"",60718
373,"","",61121,Singapore,SG,2021-04-29T00:00:00Z,30,7e960ce9-f311-4e51-a459-a7694cce6039,1.35,103.82,"",60718
364,"","",61145,Singapore,SG,2021-04-30T00:00:00Z,30,624a3890-56f4-422b-bc92-d3dbc9174186,1.35,103.82,"",60751
383,"","",61179,Singapore,SG,2021-05-01T00:00:00Z,31,7efddb42-d563-4ac6-9b92-e5dd0968177d,1.35,103.82,"",60765
401,"","",61218,Singapore,SG,2021-05-02T00:00:00Z,31,99a3101d-9583-4d7d-8307-da85bc891c6f,1.35,103.82,"",60786
398,"","",61235,Singapore,SG,2021-05-03T00:00:00Z,31,397cb57d-11ee-4257-911f-43b6b93ff76d,1.35,103.82,"",60806
398,"","",61252,Singapore,SG,2021-05-04T00:00:00Z,31,bd0e7fbf-f3d5-412b-90e9-0d3f514f9b2c,1.35,103.82,"",60823
393,"","",61268,Singapore,SG,2021-05-05T00:00:00Z,31,6db51a09-0e23-4bce-8f4d-72e16e243c31,1.35,103.82,"",60844
382,"","",61286,Singapore,SG,2021-05-06T00:00:00Z,31,22c56e79-6f50-493f-b6a8-e2383a5d9bbb,1.35,103.82,"",60873
374,"","",61311,Singapore,SG,2021-05-07T00:00:00Z,31,2fee1565-8915-4f06-906c-8ff2cb1baec5,1.35,103.82,"",60906
388,"","",61331,Singapore,SG,2021-05-08T00:00:00Z,31,83c64d90-4906-435f-b965-0ca1ace34374,1.35,103.82,"",60912
395,"","",61359,Singapore,SG,2021-05-09T00:00:00Z,31,2e226d9b-42f6-476a-bf5c-4f04060a2658,1.35,103.82,"",60933
394,"","",61378,Singapore,SG,2021-05-10T00:00:00Z,31,6d179f78-b9e3-4218-8d41-3695ce3e09ab,1.35,103.82,"",60953
397,"","",61403,Singapore,SG,2021-05-11T00:00:00Z,31,033faa4f-5d30-4e0f-8e01-2e17795b71d1,1.35,103.82,"",60975
382,"","",61419,Singapore,SG,2021-05-12T00:00:00Z,31,ab6bc8bc-badf-459d-b3ff-17bfc0696408,1.35,103.82,"",61006
393,"","",61453,Singapore,SG,2021-05-13T00:00:00Z,31,3661d32c-5a2f-450e-810a-4c2d61c0a0ea,1.35,103.82,"",61029
427,"","",61505,Singapore,SG,2021-05-14T00:00:00Z,31,061af456-78c4-4bb4-8eca-86910fa85f74,1.35,103.82,"",61047
443,"","",61536,Singapore,SG,2021-05-15T00:00:00Z,31,f48cebe9-d48a-48e4-b948-340da0019d72,1.35,103.82,"",61062
450,"","",61585,Singapore,SG,2021-05-16T00:00:00Z,31,fb5eaec1-3a9f-4e32-9c1e-c66863fd99ce,1.35,103.82,"",61104
459,"","",61613,Singapore,SG,2021-05-17T00:00:00Z,31,b8dcfe6f-dc36-4c44-92cf-0d0e25889bc6,1.35,103.82,"",61123
486,"","",61651,Singapore,SG,2021-05-18T00:00:00Z,31,5d0e3027-7b45-41f9-875e-36d5f6304a18,1.35,103.82,"",61134
475,"","",61689,Singapore,SG,2021-05-19T00:00:00Z,31,1d8c7b29-3216-433c-8a21-67e2b26eea31,1.35,103.82,"",61183
469,"","",61730,Singapore,SG,2021-05-20T00:00:00Z,32,b67aa001-8d98-4f55-966a-966185294b4b,1.35,103.82,"",61229
496,"","",61770,Singapore,SG,2021-05-21T00:00:00Z,32,72c8680d-3857-4362-ad6a-7b4e13c3eacc,1.35,103.82,"",61242
490,"","",61799,Singapore,SG,2021-05-22T00:00:00Z,32,9c58e9d1-aa76-4aad-b517-45f3eab00d1e,1.35,103.82,"",61277
498,"","",61824,Singapore,SG,2021-05-23T00:00:00Z,32,2e0a22db-09ed-4ce6-8ab7-2477f026df5d,1.35,103.82,"",61294
512,"","",61860,Singapore,SG,2021-05-24T00:00:00Z,32,1e0a2795-c9b5-45e7-97bc-492d9f1e3436,1.35,103.82,"",61316
529,"","",61890,Singapore,SG,2021-05-25T00:00:00Z,32,3170eb55-6af3-4445-b902-8492045fe27f,1.35,103.82,"",61329
524,"","",61916,Singapore,SG,2021-05-26T00:00:00Z,32,c3867e74-614a-46c8-b19f-fa0fe14e3570,1.35,103.82,"",61360
536,"","",61940,Singapore,SG,2021-05-27T00:00:00Z,32,d81ec2ac-f47b-4998-a5f6-0f03bf9a5b25,1.35,103.82,"",61372
531,"","",61970,Singapore,SG,2021-05-28T00:00:00Z,32,ca18f75e-2920-4f3a-b5dd-7e592b739aa6,1.35,103.82,"",61407
548,"","",62003,Singapore,SG,2021-05-29T00:00:00Z,32,ae23ce44-f235-4955-af5a-ef38bc99d6c6,1.35,103.82,"",61423
561,"","",62028,Singapore,SG,2021-05-30T00:00:00Z,33,3568ba35-673d-41e6-972a-eade20cf20c9,1.35,103.82,"",61434
559,"","",62051,Singapore,SG,2021-05-31T00:00:00Z,33,3e0740ca-b532-4009-bab7-ef2ef499e5a2,1.35,103.82,"",61459
555,"","",62069,Singapore,SG,2021-06-01T00:00:00Z,33,12f6a0a6-aa49-4896-bcc2-e416c1587490,1.35,103.82,"",61481
544,"","",62100,Singapore,SG,2021-06-02T00:00:00Z,33,bd7647d2-cef7-409f-862c-fd1c12efbb50,1.35,103.82,"",61523
555,"","",62145,Singapore,SG,2021-06-03T00:00:00Z,33,5e35e6c5-b7cb-4657-bd7a-5ff3d3b722ff,1.35,103.82,"",61557
545,"","",62158,Singapore,SG,2021-06-04T00:00:00Z,33,88826443-0785-4013-a3e6-ce549d48a4c7,1.35,103.82,"",61580
530,"","",62176,Singapore,SG,2021-06-05T00:00:00Z,33,4bfe331a-e676-4352-89c2-1a5dd2e26bc5,1.35,103.82,"",61613
528,"","",62196,Singapore,SG,2021-06-06T00:00:00Z,33,3076d1b8-27f9-4c6a-b1ec-85f8b3d230c1,1.35,103.82,"",61635
517,"","",62210,Singapore,SG,2021-06-07T00:00:00Z,33,5f47fcee-48bb-45d5-bafa-6c8820e17a76,1.35,103.82,"",61660
483,"","",62219,Singapore,SG,2021-06-08T00:00:00Z,34,6ac7b2a9-555a-4b13-bc63-f68c417d59be,1.35,103.82,"",61702
449,"","",62223,Singapore,SG,2021-06-09T00:00:00Z,34,4d518404-815d-47f5-aefa-a8852eb9056e,1.35,103.82,"",61740
437,"","",62236,Singapore,SG,2021-06-10T00:00:00Z,34,bb9926d7-ab00-4945-a57c-a294f054f187,1.35,103.82,"",61765
412,"","",62245,Singapore,SG,2021-06-11T00:00:00Z,34,c972cb0f-3de5-4dd5-a327-b5f7d4c891a6,1.35,103.82,"",61799
430,"","",62263,Singapore,SG,2021-06-12T00:00:00Z,34,72b55cd7-03c8-49b3-8ee1-a5d6263d2a2c,1.35,103.82,"",61799
373,"","",62276,Singapore,SG,2021-06-13T00:00:00Z,34,659c7976-bdc4-41aa-97c2-9c78f77c3ce0,1.35,103.82,"",61869
373,"","",62301,Singapore,SG,2021-06-14T00:00:00Z,34,4eaa0802-5caa-4cca-b4a6-728c52b99e1f,1.35,103.82,"",61894
370,"","",62315,Singapore,SG,2021-06-15T00:00:00Z,34,bfa326b4-4573-4e69-8991-e34df94a58bd,1.35,103.82,"",61911
374,"","",62339,Singapore,SG,2021-06-16T00:00:00Z,34,0746e830-00a6-422b-92fa-4f951b40af86,1.35,103.82,"",61931
372,"","",62366,Singapore,SG,2021-06-17T00:00:00Z,34,ca372f14-6ff4-4ab1-a09d-6893d1fb05b5,1.35,103.82,"",61960
361,"","",62382,Singapore,SG,2021-06-18T00:00:00Z,34,d5dfdde3-4343-42f2-a069-d1edd4d6d040,1.35,103.82,"",61987
346,"","",62403,Singapore,SG,2021-06-19T00:00:00Z,34,2e7902a7-e134-46b6-b6f3-bf26ab3d0da8,1.35,103.82,"",62023
338,"","",62414,Singapore,SG,2021-06-20T00:00:00Z,34,8d9d1888-13f8-42fc-9dd2-9dbb1e3a3ee2,1.35,103.82,"",62042
325,"","",62430,Singapore,SG,2021-06-21T00:00:00Z,35,8bf265bc-f9f2-4ccc-a0e5-eda5105704bf,1.35,103.82,"",62070
315,"","",62448,Singapore,SG,2021-06-22T00:00:00Z,35,c656bdc4-fdf0-4317-8226-9243e2ed6779,1.35,103.82,"",62098
322,"","",62470,Singapore,SG,2021-06-23T00:00:00Z,35,b2f464f4-17c2-4d8b-bfef-819436a90cfc,1.35,103.82,"",62113
318,"","",62493,Singapore,SG,2021-06-24T00:00:00Z,35,a763bd2f-0c8d-4fc4-b995-dca444a9c96e,1.35,103.82,"",62140
317,"","",62513,Singapore,SG,2021-06-25T00:00:00Z,35,2f868d29-aca0-417c-91a1-4ed27d09b6da,1.35,103.82,"",62161
313,"","",62530,Singapore,SG,2021-06-26T00:00:00Z,36,4b559487-9c61-496c-a7ec-bc86577f8da2,1.35,103.82,"",62181
313,"","",62544,Singapore,SG,2021-06-27T00:00:00Z,36,8c102b34-5905-4933-89ac-09e58d153f23,1.35,103.82,"",62195
305,"","",62553,Singapore,SG,2021-06-28T00:00:00Z,36,8e2204e5-df8c-4d6b-a4a6-17af3dddf120,1.35,103.82,"",62212
308,"","",62563,Singapore,SG,2021-06-29T00:00:00Z,36,ee567fae-2e44-43f2-8226-91f3182ee676,1.35,103.82,"",62563
315,"","",62579,Singapore,SG,2021-06-30T00:00:00Z,36,815a14db-566e-4c1f-a0ee-94310472b688,1.35,103.82,"",62228
319,"","",62589,Singapore,SG,2021-07-01T00:00:00Z,36,809e52a7-fdbf-488c-8f97-168a9ee7667e,1.35,103.82,"",62234
313,"","",62599,Singapore,SG,2021-07-02T00:00:00Z,36,0a2f516f-bc6e-4a18-89ec-dfe59d4b937e,1.35,103.82,"",62250
305,"","",62606,Singapore,SG,2021-07-03T00:00:00Z,36,2e2cb282-9277-4355-b11c-a1549d6e0b73,1.35,103.82,"",62265
295,"","",62617,Singapore,SG,2021-07-04T00:00:00Z,36,285cd74d-b004-4eac-aef7-8f90742f9aa8,1.35,103.82,"",62286
295,"","",62630,Singapore,SG,2021-07-05T00:00:00Z,36,717c28fb-8306-4816-bda0-71274f83d404,1.35,103.82,"",62299
291,"","",62640,Singapore,SG,2021-07-06T00:00:00Z,36,8cd7a1bd-9de2-4163-9af4-659e9631c5ec,1.35,103.82,"",62313
275,"","",62652,Singapore,SG,2021-07-07T00:00:00Z,36,b9fb21e9-7f52-4f7d-93bf-c616b2d7e002,1.35,103.82,"",62341
269,"","",62668,Singapore,SG,2021-07-08T00:00:00Z,36,e92d9975-9f20-4660-8d16-c043d9f8d745,1.35,103.82,"",62363
268,"","",62678,Singapore,SG,2021-07-09T00:00:00Z,36,a1224078-ec7b-4952-88c5-4417aa2abf02,1.35,103.82,"",62374
251,"","",62684,Singapore,SG,2021-07-10T00:00:00Z,36,5dc33fed-e502-4b97-bff9-1eff1c9157c3,1.35,103.82,"",62397
242,"","",62692,Singapore,SG,2021-07-11T00:00:00Z,36,5057e2a2-9a1d-40b0-a7f3-4da31d369644,1.35,103.82,"",62414
250,"","",62718,Singapore,SG,2021-07-12T00:00:00Z,36,41c34fcc-404c-4177-992e-0589a266f1c8,1.35,103.82,"",62432
255,"","",62744,Singapore,SG,2021-07-13T00:00:00Z,36,8c5b9420-22dd-4651-b69a-39641ef33b8b,1.35,103.82,"",62453
301,"","",62804,Singapore,SG,2021-07-14T00:00:00Z,36,a6bafd6d-f9d7-4b32-8ae9-8e68e1e1633a,1.35,103.82,"",62467
335,"","",62852,Singapore,SG,2021-07-15T00:00:00Z,36,07f8f31b-575c-4597-aaa3-132535369809,1.35,103.82,"",62481
379,"","",62913,Singapore,SG,2021-07-16T00:00:00Z,36,ab44d404-def7-431e-821b-052524bef063,1.35,103.82,"",62498
433,"","",62981,Singapore,SG,2021-07-17T00:00:00Z,36,d4030d8e-7d30-42a6-a0ab-3ea5ab8086d7,1.35,103.82,"",62512
511,"","",63073,Singapore,SG,2021-07-18T00:00:00Z,36,6e6e2d8d-4c14-4049-9a19-e8003ebddbbb,1.35,103.82,"",62526
677,"","",63245,Singapore,SG,2021-07-19T00:00:00Z,36,10a6e082-6165-4710-95e1-756a30ee1883,1.35,103.82,"",62532
861,"","",63440,Singapore,SG,2021-07-20T00:00:00Z,36,570cb912-fc7e-484a-ade5-970668172680,1.35,103.82,"",62543
1025,"","",63621,Singapore,SG,2021-07-21T00:00:00Z,36,b27c4ae1-6c60-4067-ace2-c6f99c527615,1.35,103.82,"",62560
1179,"","",63791,Singapore,SG,2021-07-22T00:00:00Z,36,42cf3de4-7e3c-4992-b8a3-0f229c6aeabe,1.35,103.82,"",62576
1301,"","",63924,Singapore,SG,2021-07-23T00:00:00Z,36,f63705b7-e0ad-4e6e-aa93-a2f7268e1bcf,1.35,103.82,"",62587
1422,"","",64054,Singapore,SG,2021-07-24T00:00:00Z,37,8e15f183-fa66-471c-aab7-715a8bffab9f,1.35,103.82,"",62595
1537,"","",64179,Singapore,SG,2021-07-25T00:00:00Z,37,442e2f05-8330-4b66-889c-93cce16cd659,1.35,103.82,"",62605
1660,"","",64314,Singapore,SG,2021-07-26T00:00:00Z,37,50172d9b-82b0-4cb0-8825-bb16216070c3,1.35,103.82,"",62617
1779,"","",64453,Singapore,SG,2021-07-27T00:00:00Z,37,71725c50-2805-4842-b13d-0dd2a9e18d0d,1.35,103.82,"",62637
1889,"","",64589,Singapore,SG,2021-07-28T00:00:00Z,37,6fe3b914-428f-4c9e-a105-6208a318201c,1.35,103.82,"",62663
2006,"","",64722,Singapore,SG,2021-07-29T00:00:00Z,37,78246b61-00a2-416c-87a2-f8c58384abe6,1.35,103.82,"",62679
2091,"","",64861,Singapore,SG,2021-07-30T00:00:00Z,37,c9958218-1239-4cfc-b0bb-e8b82d1a5026,1.35,103.82,"",62733
2081,"","",64981,Singapore,SG,2021-07-31T00:00:00Z,37,7cd8630a-2b2e-48cb-808e-ad60ee7d8c43,1.35,103.82,"",62863
2108,"","",65102,Singapore,SG,2021-08-01T00:00:00Z,37,4c44f970-d552-481e-ad68-72d3c3cc622b,1.35,103.82,"",62957
2142,"","",65213,Singapore,SG,2021-08-02T00:00:00Z,38,2b9dc4c0-8194-4aba-8d38-15143a56292f,1.35,103.82,"",63033
2025,"","",65315,Singapore,SG,2021-08-03T00:00:00Z,38,48d6d2c3-8280-4143-b1ad-d29e8d19bc23,1.35,103.82,"",63252
2014,"","",65410,Singapore,SG,2021-08-04T00:00:00Z,39,170da623-3a7a-4225-9fe3-fa83c8b81694,1.35,103.82,"",63357
65468,"","",65508,Singapore,SG,2021-08-05T00:00:00Z,40,c0d0131e-4312-484f-8f83-42fba788ad84,1.35,103.82,"",0
65564,"","",65605,Singapore,SG,2021-08-06T00:00:00Z,41,d77f6abc-f4c2-4f93-89bb-7bedb510c244,1.35,103.82,"",0
65644,"","",65686,Singapore,SG,2021-08-07T00:00:00Z,42,fdc22ed0-b4ce-4d3b-8d21-a9ca67695415,1.35,103.82,"",0
65722,"","",65764,Singapore,SG,2021-08-08T00:00:00Z,42,611463bb-3a17-4c99-bf1b-b09dc3e47f6e,1.35,103.82,"",0
65614,"","",65836,Singapore,SG,2021-08-09T00:00:00Z,42,afb0a3e8-b2bf-4bf9-9088-5e5c796f9d0b,1.35,103.82,"",0
65794,"","",65836,Singapore,SG,2021-08-10T00:00:00Z,42,971117d0-5aec-43b1-990c-1316b3aa6278,1.35,103.82,"",0
65910,"","",65953,Singapore,SG,2021-08-11T00:00:00Z,43,c590d591-9e13-418f-95a4-5d1aa4e27d2d,1.35,103.82,"",0
65969,"","",66012,Singapore,SG,2021-08-12T00:00:00Z,43,fd7c1ebd-bcd1-42a8-949f-111fa25b2d8b,1.35,103.82,"",0
66017,"","",66061,Singapore,SG,2021-08-13T00:00:00Z,44,1171de1c-5751-42b0-aec9-82ac90f84f64,1.35,103.82,"",0
